owner_id,full_name,driver_license,address,phone
858,Аполлинарий Ануфриевич Макаров,7790 580669,"к. Новороссийка, ш. Ставропольское, д. 6/4 к. 207, 125208",8 (510) 272-66-19
859,Виктория Вячеславовна Шилова,1538 446186,"г. Тихвин, алл. Первомайская, д. 418 к. 254, 065328",8 (469) 899-3420
860,Овчинникова Регина Кузьминична,1173 315571,"к. Красноселькуп, пр. Комарова, д. 77 стр. 4, 449510",8 (424) 715-77-19
861,Тетерин Николай Иларионович,6265 533642,"клх Балашиха, пер. Монтажников, д. 35, 535418",8 (616) 166-2825
862,Сазонов Родион Феоктистович,3758 349208,"ст. Юровск, наб. К.Маркса, д. 9 к. 5/5, 654328",+7 968 402 73 86
863,Беляков Афанасий Евсеевич,8390 957233,"п. Объячево, ул. Просвещения, д. 9 к. 5/4, 756058",+7 (021) 995-12-79
864,Зуев Мирон Антипович,4061 889587,"к. Видное, наб. Лазурная, д. 535, 764507",+7 414 932 58 72
865,Митофан Ильич Тихонов,5492 516275,"ст. Красногорск (Моск.), наб. Сенная, д. 3, 038178",+7 590 158 2785
866,Яков Венедиктович Калашников,5399 909103,"клх Моздок, ш. Осенное, д. 7, 425106",+7 041 250 85 60
867,Хохлов Емельян Ерофеевич,6332 947768,"д. Междуреченский, ул. Речная, д. 330, 502286",8 (447) 058-0358
868,тов. Фомичев Дементий Алексеевич,7508 110076,"д. Тымовское, наб. Енисейская, д. 1 стр. 2, 504959",+7 309 629 23 49
869,Лев Афанасьевич Жуков,5818 663392,"п. Шатой, пер. Розы Люксембург, д. 16 к. 610, 732764",+7 (566) 242-16-26
870,Артемьев Антонин Эдгардович,6853 190619,"ст. Кашхатау, ул. Лермонтова, д. 1/7 стр. 2, 447559",88520085912
871,Алина Феликсовна Лазарева,2393 713572,"к. Эльтон, бул. Павлика Морозова, д. 6, 416731",+7 (291) 135-9070
872,Галкина Надежда Альбертовна,1513 524253,"д. Корсаков, пр. Светлый, д. 94 стр. 72, 272681",8 999 567 0248
873,Белозеров Зиновий Елисеевич,6246 889296,"д. Майкоп, ул. Макаренко, д. 30, 583465",8 (683) 094-77-75
874,Смирнов Сократ Елисеевич,7437 867608,"п. Змеиногорск, алл. Седова, д. 551 стр. 397, 937334",8 956 782 9522
875,Савельев Селиван Архипович,4855 284488,"п. Усть-Ордынский, пер. Ломоносова, д. 1 к. 8/4, 077883",86775978425
876,Агафья Феликсовна Федотова,4049 805993,"клх Курган, ш. Профсоюзное, д. 249 стр. 9/8, 583469",+7 (990) 436-04-55
877,Петров Корнил Исидорович,7623 608788,"д. Агинское (Забайк.), наб. Приозерная, д. 79, 132467",8 806 924 79 98
878,Леонид Абрамович Карпов,2167 897454,"п. Верхний Уфалей, пр. Запорожский, д. 69, 007157",86712816104
879,Боян Филимонович Назаров,2890 180673,"к. Хасан, ш. 40 лет Победы, д. 566, 622716",8 (922) 930-6822
880,Калинин Фадей Ефимьевич,9050 633389,"г. Кедровый, наб. Фестивальная, д. 6/2 стр. 8, 077181",+7 (906) 728-8267
881,Иванна Аскольдовна Рыбакова,6517 219593,"с. Тулун, пр. Ольховый, д. 48 стр. 3, 591006",8 (948) 934-03-26
882,Геннадий Адамович Селиверстов,3944 464527,"ст. Нерчинск, бул. Республиканский, д. 2/7, 590328",8 (683) 334-7609
883,Онуфрий Гордеевич Агафонов,3807 814677,"с. Сасово, пр. Боровой, д. 1/2 стр. 564, 938307",8 404 369 69 95
884,Воробьев Игорь Димитриевич,8440 287219,"клх Тамбов, ш. Красных Партизан, д. 943 к. 241, 794599",+75076744851
885,Казимир Жанович Лыткин,2264 525114,"клх Кетченеры, пер. Л.Толстого, д. 548, 791667",+7 503 533 5430
886,Пахомова Регина Даниловна,5770 246398,"г. Минусинск, алл. Красноярская, д. 6 стр. 46, 071373",+7 (603) 197-17-21
887,Копылов Илья Валерианович,3389 237091,"ст. Кировск (Ленин.), пер. Челюскинцев, д. 2/8 к. 61, 018421",+7 774 988 37 25
888,Ксения Евгеньевна Шарова,3327 465062,"п. Юрюзань, алл. Строительная, д. 45, 023858",+7 602 315 94 30
889,Орлова Юлия Ждановна,5042 672817,"к. Сузун, ул. Ягодная, д. 63 стр. 3, 125670",8 (219) 704-95-40
890,Азарий Ефстафьевич Федотов,5214 174122,"с. Дудинка, ш. Проезжее, д. 6/5, 712306",+7 406 968 5002
891,Соловьева Марфа Николаевна,8259 446396,"клх Королев, ул. Кошевого, д. 8/5 к. 3, 864790",8 629 036 7996
892,Пантелеймон Федосьевич Королев,8838 509219,"клх Котлас, ул. Высотная, д. 4/5 к. 5/8, 474017",+7 (297) 442-40-97
893,Шарапов Макар Ануфриевич,2419 613759,"п. Внуково (метеост.), алл. Инженерная, д. 98, 904643",+7 (033) 188-96-66
894,Всемил Владиленович Калинин,7639 492552,"ст. Черусти, алл. Заливная, д. 808 стр. 21, 985154",87089985011
895,Ульяна Вадимовна Самойлова,8939 269655,"ст. Оса, пр. Демьяна Бедного, д. 261 к. 34, 569908",8 (903) 240-5772
896,Мухин Святополк Ануфриевич,3619 802429,"к. Андреаполь, алл. Мелиоративная, д. 4 стр. 6, 250380",8 (511) 673-3213
897,Юдин Христофор Евсеевич,5232 481723,"клх Оленегорск (Якут.), алл. Тельмана, д. 3 стр. 2, 814384",8 (409) 601-96-63
898,Тамара Егоровна Афанасьева,9532 958005,"к. Приморско-Ахтарск, ул. Ольховая, д. 2/5, 910615",8 134 325 88 03
899,Алексеев Мокей Адрианович,9527 346995,"п. Железногорск(Курск.), ш. Верхнее, д. 28, 156766",8 (309) 925-7997
900,Щукин Владимир Трифонович,8143 553917,"клх Дзержинск, пер. Чернышевского, д. 18, 043382",+77698974139
901,Леонид Давыдович Кириллов,1230 623922,"г. Соль-Илецк, ул. Красноярская, д. 519, 415038",+7 251 164 04 89
902,Спиридон Гертрудович Матвеев,4543 346310,"к. Кинешма, алл. Лазурная, д. 1/6 к. 4/7, 181910",+77635884261
903,Оксана Руслановна Лыткина,5630 149965,"клх Куртамыш, пр. Томский, д. 8/5 к. 784, 864758",+7 026 596 8490
904,Васильев Мокей Иосифович,9417 310787,"клх Тулпан, ш. Пушкинское, д. 4/9 к. 3, 193705",8 619 500 81 15
905,Всеслав Юльевич Марков,4186 594827,"клх Печенга, бул. Добролюбова, д. 1 к. 7, 168504",+7 492 876 10 46
906,Назар Данилович Молчанов,9376 328737,"д. Луга, наб. Титова, д. 5, 209810",+7 (397) 526-52-30
907,Ким Глебович Федотов,7428 991585,"г. Владимир, пр. Орловский, д. 7/2 стр. 44, 396663",8 906 679 9831
908,Иосиф Игнатьевич Фомичев,2841 468766,"ст. Ахтубинск, ул. Короленко, д. 6 стр. 4, 644732",+7 (827) 223-9589
909,Викторин Якубович Королев,3990 993281,"клх Сузун, наб. Октября, д. 29 к. 533, 244843",+7 125 600 0172
910,Анастасия Афанасьевна Щукина,7374 534789,"ст. Снежинск, ш. Дружба, д. 82 стр. 6/9, 218083",+7 (489) 868-26-34
911,Игнатьева Милица Романовна,9559 525525,"д. Элиста, бул. Каштановый, д. 416 стр. 8/9, 527442",8 (806) 358-89-83
912,Варвара Геннадиевна Устинова,7267 775754,"ст. Юровск, наб. Автомобилистов, д. 3/9 к. 58, 446701",8 640 794 0966
913,г-жа Тарасова Анжелика Валериевна,9481 124741,"г. Гремячинск (Бурят.), ул. Покровская, д. 8 стр. 48, 845343",88604667507
914,Герасимова Виктория Петровна,9881 123205,"д. Черкесск, алл. Боровая, д. 2/9 стр. 661, 195988",8 (738) 845-2955
915,Денисов Мариан Владиленович,8886 717444,"д. Кырен, наб. Просвещения, д. 9/6 к. 418, 664598",+7 186 761 28 73
916,Блохин Порфирий Артемьевич,7049 537339,"ст. Беломорск, ш. Дорожное, д. 137 стр. 115, 912542",8 822 034 6013
917,Андрон Борисович Марков,6503 350170,"г. Новомосковск, пр. Революции, д. 47, 923038",8 494 523 09 99
918,Никита Авдеевич Артемьев,1833 126470,"клх Юрьев-Польский, пр. Проточный, д. 6/1 к. 669, 790507",+7 759 065 7814
919,Елена Вячеславовна Иванова,1810 295471,"г. Карабулак, ш. Сиреневое, д. 6 к. 38, 928822",+77871021390
920,Тимофеев Вадим Измаилович,3344 608074,"к. Воткинск, пер. Городской, д. 6/7, 759804",8 (085) 913-94-05
921,Калашников Прокофий Борисович,6973 114177,"д. Оха, ул. Красноармейская, д. 5/6 к. 798, 340294",8 (483) 087-56-77
922,Акулина Петровна Афанасьева,4304 825534,"с. Каменск-Уральский, пер. Коминтерна, д. 522 к. 2, 025861",8 015 353 4295
923,Лыткин Парфен Валентинович,7703 791025,"ст. Плесецк, ул. Кузнецова, д. 218 стр. 7, 661584",+7 (213) 221-26-00
924,Екатерина Викторовна Красильникова,1258 394559,"к. Североморск, бул. Енисейский, д. 7 к. 4/2, 550979",8 (113) 401-62-88
925,Ия Эльдаровна Щукина,8706 106005,"с. Элиста, пр. 9 Января, д. 393, 038692",+7 (218) 307-16-85
926,г-жа Доронина Анастасия Альбертовна,3545 687532,"ст. Нарткала, алл. Луговая, д. 448 стр. 871, 024876",+7 (254) 157-2032
927,Кудрявцев Лучезар Ефимович,1584 346271,"г. Тутончаны, наб. Макарова, д. 93 к. 151, 437944",8 (533) 981-71-31
928,Мамонтов Фока Эдуардович,4639 574589,"д. Серебряные Пруды, пр. Дорожный, д. 5, 828442",8 (866) 343-7916
929,Одинцова Анжела Игоревна,2425 377730,"к. Якша, ш. Плеханова, д. 693, 289300",8 (217) 986-37-67
930,Евгения Александровна Филатова,3326 815354,"п. Магадан, алл. Павлова, д. 868 к. 7, 735805",8 535 444 1229
931,Исакова Агата Ждановна,2826 326408,"п. Аша, бул. Песочный, д. 74 стр. 70, 170614",8 428 484 13 76
932,Парамон Ефимович Игнатьев,8737 402707,"к. Мезень, наб. Вахитова, д. 1/2 стр. 7/7, 984198",+7 148 387 40 68
933,Кир Эдуардович Лукин,8365 964045,"г. Абакан, пр. Российский, д. 4/1 стр. 492, 973068",+7 948 030 3717
934,Мартын Валентинович Яковлев,3892 623051,"п. Моздок, пр. Нижний, д. 69 к. 21, 250896",8 (001) 995-8526
935,Кононов Кондратий Даниилович,4730 706899,"п. Джейрах, наб. Чапаева, д. 21 к. 41, 237419",+72783186984
936,Лариса Тимофеевна Дементьева,3874 761504,"ст. Калач-на-Дону, пр. Полярный, д. 7 к. 47, 003546",+7 (842) 344-3303
937,Сидоров Зосима Абрамович,3357 818524,"с. Эльтон, бул. Энергетиков, д. 807 стр. 6, 511414",+7 (336) 021-28-14
938,Шубина Татьяна Ефимовна,7678 858950,"д. Раменское, наб. Ярославская, д. 998, 075916",89281701994
939,Пелагея Ефимовна Владимирова,9246 752320,"д. Кижи, пер. Менделеева, д. 1, 645492",+7 451 589 83 06
940,Казаков Сидор Ярославович,5560 698294,"к. Домбай, пр. Угольный, д. 1/3 стр. 42, 273288",+7 261 512 12 39
941,Нинель Константиновна Селиверстова,6369 372660,"д. Усть-Баргузин, алл. Никитина, д. 6/7 стр. 15, 677107",8 800 797 47 74
942,Устин Венедиктович Фролов,3585 622973,"клх Благовещенск (Амур.), ул. Володарского, д. 2/7 к. 494, 412130",+7 220 580 3116
943,Лебедев Андрей Феоктистович,7825 877442,"клх Лысьва, ш. Юбилейное, д. 89 к. 114, 100567",8 136 227 06 67
944,Гуляева Глафира Тимуровна,3063 740411,"к. Шелехов, пер. Совхозный, д. 112, 671135",+7 974 249 6699
945,Устинова Полина Федоровна,5036 864343,"п. Новочеркасск, алл. Социалистическая, д. 3, 900822",8 (195) 941-2754
946,Иван Филатович Тихонов,5039 514418,"клх Миасс, пр. Беляева, д. 2, 136761",+78969081523
947,Борисова Раиса Эльдаровна,9368 324674,"ст. Лысьва, бул. Путевой, д. 7/6 к. 4/3, 415970",+7 693 879 5713
948,Казакова Анжелика Наумовна,3315 888533,"к. Шамары, ул. Водопроводная, д. 86 стр. 2/1, 070222",+7 (583) 562-0421
949,г-жа Селиверстова Евпраксия Эльдаровна,6068 131225,"к. Кунгур, бул. Строительный, д. 8/9 стр. 6/4, 542341",+7 (773) 879-5256
950,Милица Александровна Капустина,8722 282306,"д. Качканар, алл. Линейная, д. 8 к. 291, 817626",8 972 333 63 92
951,Некрасов Кир Харитонович,9438 189624,"д. Сарапул, пр. Кленовый, д. 5, 815097",+71770039532
952,Савватий Еремеевич Шарапов,6662 741433,"клх Грозный, ул. Маркса, д. 43 к. 7/7, 561157",8 (862) 553-36-70
953,Крюкова Тамара Борисовна,9230 209908,"д. Нарткала, наб. Глинки, д. 6/6 к. 1/2, 036731",+7 809 947 8732
954,Вера Евгеньевна Лихачева,7823 178963,"с. Горячинск, наб. Тенистая, д. 228, 404268",+7 (772) 567-2492
955,Турова Вера Степановна,9211 126691,"клх Верхний Тагил, бул. Попова, д. 775 стр. 520, 686649",8 890 137 7696
956,Андрей Ерофеевич Сафонов,9293 958636,"д. Южно-Курильск, алл. Новостройка, д. 74 стр. 412, 009915",+7 282 662 1814
957,Вишнякова Елизавета Кузьминична,1504 728934,"с. Красноселькуп, пер. Культуры, д. 503 стр. 70, 852923",89852911667
958,Вера Рубеновна Ильина,9753 688573,"к. Вытегра, пер. Розы Люксембург, д. 583, 441011",8 448 332 0204
959,Андрон Харламович Лаврентьев,2022 375537,"с. Сызрань, пер. Транспортный, д. 99 стр. 4, 798321",+7 (706) 036-2188
960,Ярополк Адамович Марков,1318 755329,"п. Южноуральск, наб. Осипенко, д. 4/4 к. 7, 393245",+7 (663) 872-2117
961,Харитон Юлианович Ершов,4405 342351,"к. Тырныауз, алл. Торговая, д. 5, 646059",+7 952 253 8706
962,Жанна Антоновна Елисеева,7455 858305,"д. Юрюзань, пр. 40 лет Победы, д. 8/1 к. 82, 394596",+73646078935
963,Евгения Кузьминична Брагина,3899 558847,"г. Тотьма, бул. Фестивальный, д. 22, 760870",88501968643
964,Синклитикия Альбертовна Блохина,3401 381739,"ст. Верхнее Пенжино, наб. Донская, д. 215, 061008",+7 976 604 91 91
965,Прохоров Афиноген Жанович,5950 445306,"к. Когалым, наб. Белинского, д. 4/2, 214222",8 140 881 8029
966,тов. Абрамов Кондратий Владиленович,3081 294697,"ст. Шерегеш, ш. Первомайское, д. 775, 764255",+7 716 501 0586
967,Мирослав Юльевич Соколов,8928 476850,"клх Усть-Кут, пр. Мостовой, д. 1/2 к. 7/6, 673690",+7 453 591 64 32
968,Федоров Филимон Теймуразович,5243 242696,"д. Набережные Челны, пр. Братский, д. 34 стр. 96, 615233",+73012012845
969,Белов Порфирий Эдгардович,7384 612256,"д. Дагомыс, бул. Безымянный, д. 3, 424533",8 280 115 46 77
970,Ермил Гурьевич Сазонов,4810 935987,"к. Октябрьский (Башк.), ш. Пограничное, д. 3 стр. 20, 900468",+7 (909) 160-73-97
971,Ананий Феоктистович Никонов,3193 822998,"г. Чехов, пер. Коллективный, д. 1, 073388",8 (316) 776-21-05
972,Маслова Тамара Павловна,8935 288166,"ст. Асино, алл. Пригородная, д. 4/6 к. 70, 877863",+70188492127
973,Елена Валериевна Пономарева,4037 254878,"к. Каменск-Уральский, пр. Железнодорожный, д. 114 к. 2/3, 108302",8 558 241 40 88
974,Котов Всеволод Феофанович,2669 939346,"д. Красноярск, бул. Выгонный, д. 70 стр. 253, 247443",+73026142185
975,Варвара Константиновна Стрелкова,6167 465226,"г. Уэлен, наб. Минина, д. 4/6, 042282",+74872502946
976,Гаврилов Никон Бориславович,4901 253098,"с. Поярково, наб. Ушакова, д. 438, 145043",8 030 307 45 97
977,Павлова Алевтина Дмитриевна,6244 152622,"с. Мирный, ул. Докучаева, д. 650, 928505",+77260971087
978,Виноградова Кира Святославовна,2578 511410,"с. Звенигород, ш. Магистральное, д. 9 к. 412, 236445",+79778230123
979,Екатерина Эльдаровна Ефимова,4073 915074,"д. Гусь-Хрустальный, наб. Толстого, д. 348, 506410",8 (864) 304-9672
980,тов. Лихачева Глафира Валентиновна,4045 694226,"п. Джейрах, наб. Фестивальная, д. 7 к. 57, 446851",8 (549) 596-66-74
981,Елизавета Евгеньевна Федотова,8251 365921,"д. Щелково, пр. Заводской, д. 829 к. 6/3, 752666",8 (585) 926-5872
982,Рожкова Светлана Богдановна,6922 201295,"г. Ревда (Сверд.), ш. Учительское, д. 7/7, 100585",+7 (683) 895-07-11
983,Моисеев Станислав Давыдович,2398 838849,"п. Каспийск, пер. ДОС, д. 7 к. 84, 588308",+72417419099
984,Мария Григорьевна Горшкова,7465 454682,"п. Камышлов, пер. Красногвардейский, д. 807, 156008",8 (770) 920-49-60
985,Калинина Ирина Александровна,2122 542586,"п. Теберда, бул. Подлесный, д. 68 стр. 3, 328356",8 (569) 452-10-80
986,Касьян Валерьянович Фадеев,1069 673199,"г. Красновишерск, пер. Блюхера, д. 6/2 к. 1/1, 595271",+7 500 265 9492
987,Серафим Феодосьевич Сорокин,7536 281917,"д. Зеленогорск (Ленин.), пер. Металлургов, д. 7/9 к. 64, 579358",8 203 559 2489
988,Евдокия Ильинична Фомичева,5852 973719,"с. Курск, ул. Степная, д. 367 к. 6/5, 909564",83190449405
989,Ананий Арсенович Петров,6324 211400,"клх Кизел, бул. Курский, д. 641 стр. 204, 447468",+7 (329) 887-7654
990,Колобов Тимофей Марсович,4682 308975,"клх Кировск (Ленин.), алл. Дзержинского, д. 93 стр. 4, 141006",+7 (828) 181-9363
991,Потапова Мария Борисовна,7967 546793,"ст. Радужный, ул. Геологов, д. 9/1 стр. 5, 340714",+7 014 974 89 16
992,Кулакова Оксана Никифоровна,1076 871171,"п. Нижний Новгород, пер. Школьный, д. 286, 693349",8 (843) 688-7563
993,Якуб Фокич Федосеев,6587 968159,"д. Колпашево, ш. Циолковского, д. 9/9 стр. 51, 910389",+7 054 472 0374
994,Емельянова Зоя Валентиновна,8606 439431,"п. Тында, алл. Юбилейная, д. 9 стр. 58, 839033",+76623872910
995,Фомина Алина Аркадьевна,3440 772565,"клх Сковородино, бул. Геологов, д. 41 к. 57, 698697",+7 (006) 051-72-78
996,Попова Иванна Валериевна,7653 514308,"к. Благовещенск (Амур.), наб. Ленина, д. 44 стр. 17, 604836",+7 (309) 739-78-54
997,Исаков Ювеналий Аверьянович,5994 602165,"к. Шерегеш, ул. Крупской, д. 633, 478188",+7 (562) 540-25-48
998,Полякова Зоя Степановна,2076 813238,"п. Сухиничи, ул. Павлика Морозова, д. 6 стр. 2/7, 082150",+7 (150) 995-2489
999,Доброслав Владиславович Власов,2531 636908,"клх Печенга, пр. Халтурина, д. 995 стр. 6, 268707",8 201 259 58 10
1000,Влас Гаврилович Афанасьев,2404 322504,"п. Раменское, наб. Карьерная, д. 821 стр. 1/2, 953127",8 (577) 945-31-80
