owner_id,full_name,driver_license,address,phone
858,Клавдия Семеновна Веселова,7108 396635,"г. Сковородино, наб. Ермака, д. 589 к. 72, 443695",8 (050) 450-5092
859,Власова Октябрина Викторовна,7347 528625,"с. Каменск-Шахтинский, алл. Привольная, д. 477 к. 3/6, 503801",8 258 515 02 04
860,г-жа Прохорова Евгения Федоровна,6543 811875,"п. Нерчинск, ул. Кленовая, д. 5/4, 795311",+7 235 904 26 52
861,Иванна Владиславовна Жданова,1857 927564,"п. Нефедова, бул. Больничный, д. 8, 838554",8 146 091 9351
862,Харитонов Лазарь Изотович,6482 169113,"ст. Кетченеры, пр. Речной, д. 3/8 стр. 28, 733746",+7 215 756 26 41
863,Родионов Алексей Якубович,6401 199096,"д. Саратов, алл. Луговая, д. 469 к. 496, 399516",8 (045) 059-98-22
864,Наина Павловна Данилова,7333 397949,"ст. Кашира, ш. Курганное, д. 648 к. 142, 593645",+7 282 313 4275
865,Нинель Мироновна Абрамова,5128 858889,"г. Надым, пер. Железнодорожный, д. 5 к. 91, 436953",+7 029 771 15 06
866,Логинов Викентий Фролович,3463 449555,"ст. Невельск, пр. Горняцкий, д. 28, 291087",+7 (922) 198-3691
867,Нинель Даниловна Ларионова,2335 711046,"ст. Стерлитамак, ш. Нагорное, д. 3, 707459",81530445002
868,Носов Наркис Демьянович,3317 466813,"п. Минеральные Воды, наб. Горная, д. 69 стр. 8/7, 304093",+76754182368
869,Соловьева Анжела Ефимовна,6082 787923,"п. Бронницы, ш. Матросова, д. 533, 018422",+7 138 825 3208
870,Зимина Анжела Натановна,7421 235215,"п. Пушкин, алл. Дальняя, д. 4/7, 789476",8 (200) 052-14-10
871,Агафья Робертовна Андреева,2388 424620,"к. Ухта, ш. Береговое, д. 2 к. 83, 851191",84454569729
872,Мартьян Терентьевич Бирюков,7171 774751,"с. Ростов-на-Дону, ул. Заовражная, д. 8/2 к. 3/7, 956126",8 783 055 73 71
873,Сазонов Станислав Харлампович,6381 952686,"п. Дивногорск, бул. Рязанский, д. 2/5, 662763",+7 (041) 176-1421
874,Лавр Яковлевич Данилов,3093 802667,"д. Раменское, пр. Васильковый, д. 1/5, 568969",8 (703) 688-3004
875,Мартынова Элеонора Евгеньевна,9624 197992,"клх Быково (метеост.), пер. Байкальский, д. 29 к. 17, 593410",+70629118722
876,Матвеева Ольга Васильевна,7937 633188,"г. Уварово, пр. Юности, д. 875, 974997",89052217114
877,Исакова Лора Николаевна,6928 119116,"д. Южноуральск, бул. Кузнечный, д. 861 стр. 75, 163129",8 (557) 261-69-49
878,Севастьян Юльевич Богданов,6940 423869,"д. Чита, пер. Цветочный, д. 9/3 стр. 113, 167532",+7 633 613 17 98
879,Фока Алексеевич Симонов,3953 324597,"клх Шахты, алл. Металлургов, д. 69, 585835",8 399 812 74 39
880,Куликова Лидия Львовна,6598 903373,"ст. Курчатов, ш. Воронежское, д. 9, 476212",+7 (601) 863-9945
881,Емельян Димитриевич Филиппов,8967 301332,"к. Оха, ш. Интернациональное, д. 80, 859096",+75987240899
882,Валентина Робертовна Трофимова,4711 244247,"клх Вилюйск, пр. Тукая, д. 413 к. 4/7, 072173",+70242224198
883,Елизавета Аркадьевна Тихонова,3538 180913,"клх Кисловодск, наб. Свердлова, д. 218 к. 5, 248420",+7 (435) 094-76-51
884,Зиновьев Софон Федотович,5846 985447,"с. Кызыл, пер. Балтийский, д. 647, 989137",+7 542 451 9082
885,Афиноген Артёмович Козлов,2657 632351,"с. Моршанск, наб. Байкальская, д. 30 стр. 77, 696922",85338619411
886,Потапова Евдокия Юльевна,9843 975686,"ст. Мезень, наб. Учительская, д. 1, 628346",+7 (348) 893-3437
887,Степан Тарасович Кудряшов,9626 139581,"д. Салават, ш. Высотное, д. 44 к. 36, 507435",+7 952 889 5947
888,Агафья Ефимовна Ермакова,6517 903531,"к. Муром, наб. Гаражная, д. 7/6, 471883",+7 099 542 8873
889,Ия Юрьевна Юдина,3147 726258,"д. Рязань, пр. Отрадный, д. 1/7 к. 770, 149711",+7 384 715 6756
890,Любосмысл Ааронович Лапин,7172 261745,"д. Териберка, ул. Гаражная, д. 8/5 к. 3, 435969",8 (504) 505-6693
891,Леонтий Андреевич Кузьмин,3658 289630,"ст. Ухта, ул. Ермака, д. 85 к. 340, 038576",+7 (648) 163-84-93
892,Надежда Федоровна Беспалова,3712 856215,"п. Мостовской, наб. Черноморская, д. 210 стр. 97, 951930",+78527758670
893,Мария Леонидовна Аксенова,8170 145814,"п. Ребриха, наб. Свободы, д. 4, 689633",+7 812 335 76 17
894,Кононова Алла Петровна,7731 481995,"с. Малоярославец, ш. 70 лет Октября, д. 8/7 к. 36, 367850",8 (989) 774-7594
895,Кулагина Жанна Ильинична,4891 565776,"д. Новгород Великий, пр. Высоцкого, д. 1, 767687",+70420767514
896,Шестакова Евпраксия Кузьминична,5668 888939,"к. Соликамск, бул. Портовый, д. 199, 094065",8 582 344 53 85
897,Родионова Майя Ефимовна,8355 345369,"п. Гудермес, пр. Речной, д. 804 к. 291, 349561",+7 998 996 51 18
898,Белозеров Лукьян Юлианович,9749 350786,"ст. Кяхта, пр. Магистральный, д. 5 к. 8/7, 868704",8 (966) 682-90-52
899,Мефодий Марсович Соколов,6070 947903,"клх Забайкальск, алл. Инженерная, д. 329 стр. 7/5, 547398",8 221 405 13 18
900,Амос Ефремович Мартынов,8684 975679,"ст. Корсаков, пер. Революционный, д. 8, 247442",+7 359 441 0238
901,Зиновий Ильясович Михайлов,4178 485709,"к. Тайшет, наб. Кубанская, д. 41 к. 2, 025853",+76581539885
902,Шубина Варвара Рудольфовна,8218 584106,"д. Южноуральск, ш. Лермонтова, д. 728, 581675",82383193489
903,Рожков Андроник Антонович,5616 915922,"ст. Красноярск, алл. Большевистская, д. 39 к. 3, 959730",81218527341
904,тов. Владимирова Милица Богдановна,7256 627335,"г. Назрань, наб. Гастелло, д. 20 стр. 4, 304407",8 (811) 096-59-84
905,Веселова Лариса Робертовна,9641 538997,"п. Мезень, наб. Виноградная, д. 29 к. 56, 206419",+7 061 669 10 08
906,Яковлева Зоя Валентиновна,3655 956572,"д. Диксон, ш. Толбухина, д. 22 к. 6/7, 699620",8 (347) 910-0593
907,Лаврентьев Милован Эдгарович,4271 940181,"д. Ямбург, ул. Проезжая, д. 12 к. 974, 972438",8 (129) 514-52-05
908,Копылова Акулина Вениаминовна,3267 362147,"ст. Оленек, наб. Кооперативная, д. 52, 654747",8 950 904 18 98
909,Никифор Дорофеевич Ершов,1854 772324,"с. Мытищи, ш. 40 лет Октября, д. 3/4 стр. 9/9, 656993",+7 360 622 90 11
910,Евдокия Федоровна Щербакова,8873 489244,"с. Чикола, бул. Волкова, д. 199 к. 18, 514895",+7 (829) 441-9147
911,Алла Михайловна Жукова,2680 845957,"п. Ухта, пер. Гайдара, д. 467, 953267",+7 848 868 6562
912,Сергеева Маргарита Тарасовна,9452 992512,"д. Забайкальск, пер. Молодежный, д. 383 стр. 45, 688568",+76767809645
913,Елена Романовна Турова,3042 398910,"д. Мурманск, пр. Герцена, д. 41 стр. 4, 755592",8 (974) 874-1148
914,Глеб Федотович Зуев,2374 900185,"ст. Геленджик, пер. 8-е Марта, д. 5/6 стр. 74, 515641",86789630093
915,Силантий Гаврилович Семенов,3626 386042,"ст. Калининград, ул. Чернышевского, д. 3/3, 228483",+79276680984
916,Антип Архипович Брагин,8361 638289,"г. Карабудахкент, наб. Садовая, д. 853, 586671",8 544 605 3926
917,Белозеров Поликарп Чеславович,3414 971415,"клх Джубга, алл. Сосновая, д. 4 к. 5/2, 928567",+7 (850) 215-53-83
918,Полина Робертовна Александрова,8167 196168,"г. Ершов, алл. Баумана, д. 4 к. 7, 844607",8 (907) 519-9198
919,Трофимов Мстислав Исидорович,4637 956375,"д. Кяхта, ул. Дзержинского, д. 45 к. 964, 838597",+77765659070
920,Лазарь Евсеевич Кулагин,8391 466566,"п. Рыльск, пр. 8-е Марта, д. 356 стр. 50, 763415",+7 (597) 710-0115
921,Суворова Оксана Евгеньевна,1436 535050,"п. Бронницы, наб. Леваневского, д. 62 стр. 8, 641354",8 (416) 855-73-95
922,Самойлов Галактион Иосифович,1872 515712,"д. Анапа, бул. Чайковского, д. 5/8 стр. 9, 660284",+7 362 334 70 40
923,Ипатий Трифонович Константинов,9224 492127,"к. Сызрань, пер. Восьмого Марта, д. 24 стр. 6, 083745",8 017 039 61 01
924,Яков Аксёнович Прохоров,4862 504924,"с. Астрахань, пр. Просторный, д. 778 к. 68, 162159",+7 (896) 763-5367
925,тов. Бобылева Людмила Станиславовна,2337 493124,"с. Беслан, алл. Запрудная, д. 24 к. 63, 390143",+7 974 274 9366
926,Елена Кузьминична Архипова,4678 129556,"ст. Благовещенск (Амур.), наб. Рабочая, д. 10 стр. 4/6, 582608",+7 (526) 379-41-28
927,Регина Натановна Котова,6221 203896,"ст. Грозный, алл. Привольная, д. 51 стр. 35, 119789",+7 (594) 657-44-65
928,Королева Маргарита Кузьминична,6493 929822,"г. Выборг, ул. Володарского, д. 836 стр. 18, 203881",83768418471
929,Всеволод Владленович Новиков,3392 244283,"клх Троицк (Челяб.), алл. Харьковская, д. 5, 112728",+7 (603) 087-6477
930,Дроздов Автоном Федосеевич,1627 400814,"г. Урус-Мартан, ш. Вавилова, д. 3/6, 767162",+7 720 488 86 80
931,Орлова Прасковья Натановна,8740 829884,"п. Жиганск, ш. Строителей, д. 7 к. 7, 419916",+7 539 064 9097
932,Данилова Клавдия Владимировна,3273 895702,"клх Шамары, бул. Цветочный, д. 681 к. 936, 967074",+7 (153) 193-62-52
933,Авдей Викентьевич Захаров,8685 570392,"д. Аргаяш, бул. Макарова, д. 5 стр. 429, 583843",81065735174
934,Ипполит Матвеевич Дроздов,1086 183074,"г. Ардон, бул. Широкий, д. 1, 283319",8 589 799 0359
935,Семен Эдгарович Федоров,1311 368355,"п. Аршан (Бурят.), пр. Громова, д. 1/5 к. 724, 516483",8 (953) 376-8418
936,Олимпий Фокич Суворов,4533 975522,"г. Осташков, алл. Гоголя, д. 8 к. 81, 033249",8 757 451 04 84
937,Алина Эдуардовна Антонова,3449 675462,"ст. Гдов, ул. Чайковского, д. 1/6 стр. 3, 079959",+77611107976
938,Радим Иосипович Калинин,9647 543814,"к. Славгород, пер. Макарова, д. 72, 485403",80984685606
939,Харлампий Гавриилович Стрелков,2821 913875,"п. Торжок, пр. Металлургов, д. 897, 795703",89626377927
940,Устинов Борислав Антонович,5720 349183,"к. Горячинск, пер. Маркса Карла, д. 12, 824323",+7 (302) 399-3446
941,Власов Алексей Матвеевич,5934 227767,"клх Агата, пер. Чайковского, д. 63 к. 9/7, 294128",8 370 064 4885
942,Самуил Измаилович Николаев,1782 350021,"д. Яхрома, ш. Комсомольское, д. 3 стр. 6, 280537",8 425 507 86 88
943,Третьякова София Никифоровна,7878 769989,"г. Киржач, пер. Мельничный, д. 41 стр. 270, 866399",+7 (879) 872-87-31
944,Глеб Ефстафьевич Ермаков,8489 165858,"п. Чебаркуль, пр. Ветеранов, д. 5, 603328",8 (807) 005-1028
945,Мартьян Артурович Алексеев,2816 977330,"клх Ессентуки, бул. Школьный, д. 575 стр. 5, 648792",+7 046 627 50 15
946,Федосеев Филимон Филатович,9189 725726,"п. Белокуриха, ш. Розы Люксембург, д. 678, 833095",8 (723) 836-8060
947,Иванна Леоновна Третьякова,9782 117233,"п. Петухово, ул. Флотская, д. 9 к. 197, 501967",87209251920
948,Шилов Герман Ильич,9443 702980,"п. Дудинка, пр. Школьный, д. 4 стр. 6/9, 915855",+7 163 971 49 20
949,Октябрина Леоновна Никонова,4963 853448,"клх Вытегра, алл. Горького, д. 4/7 к. 36, 918831",+7 (497) 736-77-24
950,Лев Герасимович Евдокимов,3352 405420,"д. Славянск-на-Кубани, пр. Тракторный, д. 6/8 стр. 556, 802990",+7 (480) 424-7960
951,Молчанова Алла Феликсовна,8032 101640,"д. Бологое, бул. 40 лет Октября, д. 4/8 к. 3/5, 662254",82036930914
952,Анастасия Болеславовна Ларионова,6780 352249,"с. Кондопога, бул. Торговый, д. 3/3, 414756",80018429335
953,Зиновьева Ираида Петровна,7825 296412,"п. Чайковский, бул. Харьковский, д. 7 стр. 8/8, 539022",8 247 365 00 32
954,Соколова Ульяна Антоновна,2402 648913,"к. Серафимович, ул. Труда, д. 3 к. 9/8, 554042",+7 (169) 792-0675
955,Ираида Филипповна Цветкова,6908 170966,"п. Цимлянск, пер. Степной, д. 6 к. 39, 287835",8 (338) 133-07-34
956,Емельян Анисимович Королев,9618 670511,"к. Вологда, алл. Кирова, д. 5/1, 372033",8 051 602 3251
957,Пелагея Богдановна Громова,9312 924613,"д. Тамбей, ш. Черемуховое, д. 342, 564119",82551253807
958,Анжела Эдуардовна Тарасова,9316 681070,"г. Нижнекамск, бул. Главный, д. 5 стр. 297, 755716",8 328 246 30 61
959,Кузьмина Анжела Тарасовна,1333 509420,"п. Моздок, ул. Советская, д. 7/2, 042059",8 (685) 697-7143
960,Шубина Наталья Алексеевна,8702 145649,"г. Балашов, наб. Марта 8, д. 303, 888818",83046163881
961,Симон Харламович Рогов,7338 491435,"д. Новая Игирма, пер. Трудовой, д. 1 к. 6/7, 672800",8 (272) 081-47-23
962,Милован Федосеевич Бобров,5155 883618,"д. Кизилюрт, бул. Кооперативный, д. 70 стр. 9/6, 454983",8 714 674 90 66
963,Владимирова Наина Петровна,1266 474440,"ст. Ухта, ш. Победа, д. 516 к. 7, 595634",+7 (180) 739-2002
964,Милан Федотович Суханов,2106 461551,"ст. Соболево, пр. Невского, д. 40 стр. 967, 192615",+78720124025
965,Кира Львовна Маркова,4950 868544,"к. Магнитогорск, ул. 9 мая, д. 999 стр. 89, 738872",+76163034383
966,Анастасия Алексеевна Новикова,2698 908977,"п. Мичуринск, пер. Дзержинского, д. 80, 179965",+76628973518
967,Мельникова Галина Вениаминовна,6447 239890,"с. Мценск, пр. Весенний, д. 422 стр. 523, 567712",8 158 904 1828
968,Агафья Львовна Виноградова,1726 469412,"с. Балашиха, пер. Донской, д. 33 стр. 9/9, 479098",8 361 527 69 58
969,Ия Кузьминична Антонова,9945 454992,"п. Ессентуки, бул. Учительский, д. 9 к. 4/2, 737145",+7 311 802 6691
970,Варвара Юльевна Фадеева,3868 970720,"г. Орел, ул. Путевая, д. 2/9, 199256",82476883410
971,Федоров Климент Бенедиктович,8612 829168,"д. Воркута, ш. Крайнее, д. 1, 132517",80447085609
972,Вишнякова Алла Натановна,8840 762423,"к. Теберда, пер. Сахалинский, д. 203 к. 6, 457227",8 794 074 0337
973,Ян Филимонович Смирнов,3986 950916,"д. Воткинск, алл. Пирогова, д. 2 стр. 56, 060326",8 (531) 805-76-31
974,Петрова Анжелика Алексеевна,3209 166165,"к. Плесецк, алл. Космонавтов, д. 16, 400474",8 (679) 486-9894
975,Михеева Ангелина Рубеновна,8498 138780,"с. Воткинск, ул. Макарова, д. 1/2, 737594",83307811171
976,Мишина Наталья Альбертовна,5807 311383,"д. Апшеронск, ул. Флотская, д. 5, 559674",+7 (338) 496-5523
977,Киселева Ольга Алексеевна,1717 929538,"к. Корсаков, ш. Горное, д. 3, 653619",8 (731) 739-46-24
978,Терентьева Виктория Геннадьевна,4268 143941,"ст. Мытищи, алл. Сенная, д. 7/9 стр. 2/5, 349317",86706055817
979,Лариса Рубеновна Кошелева,6170 425138,"клх Городовиковск, алл. Лазо, д. 969 к. 55, 463989",8 (014) 557-03-93
980,Влас Харламович Игнатов,9444 517568,"с. Черкесск, наб. Космонавтов, д. 19, 092600",+7 110 156 1619
981,Феликс Дорофеевич Устинов,9897 596395,"п. Верхний Баскунчак, ул. Коммунистическая, д. 93, 699086",8 (233) 104-48-17
982,Фокина Октябрина Ефимовна,5150 138399,"к. Пятигорск, пер. Придорожный, д. 91, 206318",8 417 613 02 36
983,Виктор Феодосьевич Кошелев,4131 400009,"д. Калач-на-Дону, бул. Песчаный, д. 8/7 к. 1, 239193",+7 (528) 267-12-69
984,Логинов Казимир Захарьевич,6848 918771,"к. Кабанск, пр. Иркутский, д. 5 стр. 4, 868111",+73306409805
985,Архипова Анжелика Леоновна,1783 787584,"д. Белый Яр (Томск.), пр. Ольховый, д. 9/8 стр. 225, 046372",+7 626 603 23 58
986,Терентий Абрамович Захаров,6438 386488,"клх Южноуральск, пер. Пожарского, д. 4/8 стр. 69, 955192",+77411173670
987,Лобанов Парамон Виленович,3039 938171,"клх Сладково, ул. Пушкинская, д. 95 к. 3, 300805",8 308 292 48 28
988,Данила Брониславович Волков,7029 558176,"г. Златоуст, пр. Угловой, д. 6/5 стр. 3, 072019",8 (084) 287-41-62
989,тов. Фадеев Епифан Тихонович,7553 879414,"п. Якутск, бул. Чернышевского, д. 6 стр. 600, 081948",+72262300360
990,г-жа Титова Жанна Леонидовна,8204 505426,"клх Тура, ул. Окружная, д. 3, 375391",8 928 091 66 31
991,Парфен Теймуразович Дьячков,6554 295892,"г. Кош-Агач, ш. Молодежное, д. 6, 410616",8 497 008 44 58
992,Суханов Валентин Эдгардович,9129 825686,"п. Челябинск, ш. Стахановское, д. 592 к. 115, 096996",+7 315 255 23 22
993,Жданова Алла Леонидовна,9151 485191,"клх Саянск, наб. Белорусская, д. 5 стр. 747, 539501",+7 152 558 62 77
994,Жданова Синклитикия Вячеславовна,9507 379676,"п. Великие Луки, наб. Степная, д. 50 к. 9, 971861",+72293554592
995,Зиновьев Милован Устинович,2353 862400,"с. Таганрог, пер. Целинный, д. 937 стр. 50, 762745",+7 160 895 89 70
996,Валентина Макаровна Прохорова,7955 182760,"г. Карачаевск, пр. Менделеева, д. 408, 761289",8 (993) 074-6113
997,Дроздова Элеонора Романовна,8055 731718,"г. Яшкуль, бул. Льва Толстого, д. 933 к. 9/9, 285898",8 818 439 76 30
998,Самсонова Татьяна Андреевна,3956 671971,"п. Тайшет, наб. Строителей, д. 6 стр. 5/5, 107692",8 265 434 75 91
999,Новикова Иванна Ефимовна,5813 436814,"д. Томари, бул. Трактовый, д. 7/6 к. 8, 756816",8 (843) 407-30-71
1000,Октябрина Рубеновна Кондратьева,2680 183958,"клх Калуга, бул. Заводской, д. 978 к. 36, 338540",+7 (369) 995-2850
